x,y,angle,ID,dt,T,obj0,rssi0,obj1,rssi1,obj2,rssi2,obj3,rssi3,obj4,rssi4
94.94,-105.45,167.47,3,1.638,423.9,0,69,4,65,1,69,3,71,0,70
92.956,-105.42,167.47,1,1.391,425.29,4,65,1,70,3,70,0,69,4,65
90.901,-105.44,167.47,1,1.175,426.47,1,70,3,70,0,69,4,65,1,70
92.13,-105.4,167.47,2,1.637,428.1,0,69,4,65,1,70,3,70,0,69
91.46,-105.36,167.47,2,1.381,429.48,4,64,1,70,3,71,0,69,4,65
90.605,-105.37,168.69,1,1.186,430.67,1,70,3,71,0,70,4,65,1,70
89.984,-105.39,168.69,2,1.639,432.31,0,70,4,65,1,70,3,71,0,70
89.446,-105.39,167.47,2,1.388,433.7,4,65,1,70,3,71,0,71,4,65
87.448,-105.44,168.69,2,1.176,434.87,1,70,3,71,0,73,4,65,1,70
87.437,-105.43,167.47,3,1.625,436.5,0,74,4,65,1,70,3,71,0,74
87.965,-105.41,167.47,2,1.402,437.9,4,65,1,69,3,71,0,76,4,65
85.874,-105.43,167.47,2,1.174,439.07,1,69,3,71,0,78,4,65,1,69
86.168,-105.36,168.69,1,1.627,440.7,0,77,4,66,1,69,3,71,0,76
85.158,-105.35,167.47,1,1.402,442.1,4,65,1,69,3,71,0,73,4,65
84.319,-105.31,167.47,2,1.172,443.27,1,69,3,71,0,73,4,65,1,69
84.2,-105.31,167.47,2,1.629,444.9,0,70,4,65,1,69,3,71,0,69
82.487,-105.25,167.47,1,1.398,446.3,4,65,1,70,3,71,0,69,4,65
82.02,-105.26,167.47,1,1.171,447.47,1,70,3,71,0,68,4,65,1,70
80.773,-105.24,167.47,2,1.639,449.11,2,82,4,65,1,70,3,71,0,67
79.676,-105.27,167.47,2,1.38,450.49,4,66,1,70,3,72,0,67,4,65
78.843,-105.22,167.47,3,1.184,451.68,1,70,3,72,2,82,4,65,1,69
78.183,-105.22,167.47,2,1.637,453.31,0,67,4,65,1,69,3,71,2,82
76.607,-105.21,168.69,1,1.384,454.7,4,65,1,69,3,71,2,82,4,65
75.602,-105.18,173.66,2,1.182,455.88,1,71,3,71,2,82,4,65,1,70
73.985,-105.17,173.66,2,1.639,457.52,2,82,4,65,1,69,3,71,2,82
72.769,-105.18,173.66,2,1.382,458.9,4,65,1,69,3,71,2,82,4,65
70.976,-105.19,168.69,1,1.179,460.08,1,69,3,71,0,75,4,66,1,69
69.892,-105.14,173.66,1,1.638,461.72,2,82,4,65,1,69,3,72,2,81
69.348,-105.12,173.66,1,1.388,463.1,4,65,1,69,3,72,2,81,4,64
68.632,-105.16,173.66,2,1.176,464.28,1,69,3,70,2,81,4,64,1,69
67.619,-105.11,173.66,1,1.623,465.9,2,81,4,64,1,70,3,70,2,81
66.987,-105.11,173.66,1,1.412,467.32,4,64,1,69,3,70,2,82,0,75
66.192,-105.09,173.66,2,1.052,468.37,4,64,1,69,3,70,2,82,4,64
66.143,-105.1,173.66,1,1.166,469.53,1,69,3,70,2,82,4,64,1,69
65.664,-105.07,173.66,1,1.639,471.17,2,82,4,66,1,69,3,72,2,82
64.932,-105.07,173.66,1,1.382,472.55,4,64,1,69,3,71,2,82,4,64
64.885,-105.06,173.66,1,1.18,473.73,1,69,3,71,2,82,4,64,1,69
63.949,-105.02,173.66,1,1.64,475.37,2,82,4,64,1,69,3,71,2,82
63.212,-105.04,173.66,1,1.382,476.76,4,64,1,69,3,71,2,82,4,64
62.367,-105.07,173.66,1,1.183,477.94,1,69,3,71,2,82,4,64,1,69
62.321,-105.04,173.66,1,1.617,479.56,2,83,4,64,1,69,3,71,2,83
61.175,-105.05,173.66,1,1.405,480.96,4,64,1,69,3,71,2,83,4,65
60.444,-105.04,173.66,1,1.173,482.13,1,69,3,71,2,83,0,72,4,65
60.435,-105.05,173.66,1,1.052,483.19,1,69,3,71,2,83,4,65,1,69
59.757,-105.03,173.66,1,1.638,484.82,2,83,4,65,1,69,3,71,0,73
59.764,-105.04,173.66,1,1.402,486.23,4,64,1,69,3,71,2,83,4,64
58.336,-105,174.29,1,1.15,487.38,1,70,3,71,2,83,-38,-43,1,69
58.255,-105,174.29,1,1.638,489.01,2,83,0,79,4,64,1,69,3,71
57.206,-104.99,173.66,1,1.121,490.14,2,83,-4,83,1,69,3,71,2,82
56.681,-104.95,173.66,1,1.34,491.48,4,64,1,69,3,71,2,82,4,65
55.619,-104.99,173.66,1,1.15,492.63,1,69,3,71,2,82,0,78,4,65
55.103,-104.92,173.66,1,1.068,493.69,1,69,3,71,2,81,4,64,1,69
54.584,-104.97,174.29,1,1.638,495.33,2,82,4,64,1,69,3,71,2,82
53.988,-104.91,174.29,1,1.385,496.72,4,64,1,69,3,71,2,82,0,74
53.565,-104.89,173.66,1,1.066,497.78,4,64,1,70,3,71,2,82,4,64
53.587,-104.94,173.66,1,1.156,498.94,1,70,3,71,2,82,4,64,1,69
53.579,-104.9,173.66,1,1.638,500.58,2,82,0,73,4,64,1,69,3,71
52.824,-104.88,173.66,1,1.117,501.69,2,82,0,73,4,64,1,69,3,72
52.802,-104.87,173.66,1,1.05,502.74,2,82,0,72,4,65,1,69,3,71
52.813,-104.89,173.66,1,1.054,503.8,2,82,4,65,1,69,3,71,2,82
51.865,-104.84,173.66,1,1.319,505.12,4,65,1,69,3,71,2,82,0,71
51.892,-104.84,173.66,1,1.072,506.19,4,65,1,69,3,71,2,82,4,65
51.892,-104.84,173.66,1,1.156,507.34,1,69,3,71,2,82,4,65,1,70
50.752,-104.8,174.29,1,1.638,508.98,2,82,0,70,4,65,1,69,3,71
49.957,-104.78,173.66,1,1.114,510.1,2,82,0,70,4,65,1,69,3,71
49.877,-104.8,173.66,1,1.051,511.15,2,82,-4,-7,1,69,3,71,2,82
49.884,-104.78,173.66,1,1.34,512.49,4,66,1,69,3,72,2,82,0,69
48.962,-104.75,167.47,1,1.05,513.54,4,65,1,69,3,72,2,82,0,69
48.329,-104.72,167.47,1,1.053,514.59,4,65,1,69,3,72,2,82,-4,73
47.544,-104.69,168.69,1,1.147,515.74,1,69,3,72,2,82,-8,-24,1,69
46.917,-104.71,168.69,1,1.643,517.38,2,82,0,68,4,64,1,69,3,72
46.341,-104.68,168.69,1,1.117,518.5,2,82,0,68,4,64,1,68,3,71
46.361,-104.67,168.69,1,1.049,519.55,2,82,0,67,4,64,1,68,3,71
46.339,-104.67,168.69,1,1.057,520.6,2,82,0,67,4,64,1,68,3,71
46.329,-104.68,168.69,1,1.051,521.65,2,82,0,67,4,64,1,68,3,71
44.914,-104.7,168.69,1,1.052,522.71,2,82,0,67,4,66,1,68,3,72
43.715,-104.71,168.69,1,1.05,523.76,2,82,4,66,1,68,3,71,2,82
43.695,-104.72,168.69,1,1.318,525.07,4,66,1,68,3,71,2,82,0,67
43.706,-104.72,168.69,1,1.076,526.15,4,65,1,68,3,71,2,82,0,67
43.715,-104.71,168.69,1,1.057,527.21,4,65,1,68,3,71,2,82,0,66
42.558,-104.69,168.69,1,1.044,528.25,4,65,1,69,3,71,2,82,-4,53
41.707,-104.67,167.47,1,1.146,529.4,1,69,3,71,2,82,0,66,4,65
41.102,-104.69,168.69,1,1.05,530.45,1,69,3,71,2,82,4,65,1,69
40.152,-104.63,167.47,1,1.645,532.09,2,82,0,68,4,65,1,69,3,71
39.18,-104.66,167.47,1,1.116,533.21,2,82,0,68,4,66,1,69,3,71
39.186,-104.67,167.47,1,1.048,534.26,2,82,0,68,4,65,1,69,3,71
36.481,-104.61,167.47,1,1.049,535.31,2,82,0,68,4,65,1,69,3,71
36.421,-104.59,167.47,1,1.049,536.35,2,82,0,70,4,65,1,69,3,71
35.349,-104.51,167.47,1,1.051,537.41,2,82,0,70,4,65,1,69,3,71
34.561,-104.53,167.47,1,1.052,538.46,2,82,0,72,4,65,1,70,3,71
33.597,-104.59,167.47,1,1.051,539.51,2,82,4,65,1,70,3,71,2,82
33.597,-104.59,167.47,1,1.331,540.84,4,65,1,70,3,71,2,82,0,75
31.953,-104.57,167.47,1,1.062,541.9,4,65,1,70,3,71,2,82,0,73
28.495,-104.55,167.47,1,1.051,542.95,-8,-23,3,72,2,82,4,65,1,70
26.775,-104.5,168.69,1,1.748,544.7,2,82,-4,13,1,70,3,71,2,82
26.252,-104.5,167.47,1,1.389,546.09,4,65,1,70,3,71,2,82,0,72
25.731,-104.49,167.47,1,1.064,547.15,4,65,1,70,3,71,2,82,0,72
25.705,-104.49,167.47,1,1.053,548.21,4,65,1,70,3,71,2,82,0,71
25.364,-104.46,174.29,1,1.055,549.26,4,65,1,70,3,71,2,82,0,71
25.098,-104.49,167.47,1,1.047,550.31,4,65,1,70,3,71,2,82,0,71
24.615,-104.42,173.66,1,1.052,551.36,4,65,1,70,3,71,2,82,0,73
23.764,-104.47,167.47,1,1.051,552.41,4,65,1,69,3,71,2,82,4,65
23.112,-104.47,167.47,1,1.156,553.57,1,69,3,71,2,82,0,73,4,65
23.072,-104.49,167.47,1,1.051,554.62,1,69,3,71,2,82,-7,-76,1,69
22.427,-104.47,173.66,1,1.636,556.25,2,82,0,73,4,65,1,69,3,71
21.882,-104.42,167.47,1,1.112,557.37,2,82,0,73,4,65,1,69,3,71
20.994,-104.38,174.29,1,1.056,558.42,2,82,0,72,4,65,1,69,3,71
20.339,-104.4,174.29,1,1.041,559.46,2,82,0,71,4,65,1,70,3,71
20.096,-104.41,173.66,1,1.058,560.52,2,82,0,70,4,65,1,70,3,71
19.013,-104.34,174.29,1,1.038,561.56,2,82,-4,83,1,70,3,71,2,82
18.473,-104.33,174.29,1,1.338,562.9,4,65,1,70,3,71,2,82,0,68
17.653,-104.28,173.66,1,1.069,563.97,4,65,1,70,3,71,2,82,0,67
17.01,-104.26,173.66,1,1.056,565.02,1,70,3,71,2,82,0,67,4,66
16.956,-104.31,173.66,1,1.137,566.16,1,70,3,71,2,82,0,67,4,66
16.527,-104.25,174.29,1,1.05,567.21,1,70,3,71,2,82,0,66,4,65
15.975,-104.24,174.29,1,1.05,568.26,1,70,3,71,2,82,0,66,4,65
15.122,-104.26,174.29,1,1.049,569.31,1,70,3,71,2,82,0,65,4,65
14.805,-104.23,173.66,1,1.068,570.38,1,70,3,71,2,82,0,64,4,65
14.039,-104.17,174.29,1,1.032,571.41,1,70,3,71,2,82,0,64,4,65
13.453,-104.2,174.29,1,1.053,572.46,1,70,3,71,2,82,0,64,4,65
12.589,-104.17,174.29,1,1.052,573.51,1,70,3,71,2,82,0,64,4,65
12.538,-104.18,173.66,1,1.049,574.56,1,69,3,71,2,82,0,63,4,65
12.54,-104.17,173.66,1,1.051,575.61,1,69,3,71,2,82,0,63,4,65
12.58,-104.16,173.66,1,1.053,576.67,1,69,3,71,2,82,0,63,4,65
12.568,-104.2,167.47,1,1.049,577.72,1,69,3,71,2,82,0,63,4,65
12.226,-104.19,173.66,1,1.048,578.76,1,69,3,71,2,82,0,63,4,65
12.238,-104.18,173.66,1,1.05,579.81,1,69,3,71,2,82,0,63,4,65
12.224,-104.15,173.66,1,1.053,580.87,1,69,3,71,2,82,0,63,4,65
12.238,-104.18,174.29,1,1.053,581.92,1,69,3,71,2,82,0,63,4,65
12.254,-104.16,174.29,1,1.048,582.97,1,69,3,71,2,82,0,66,4,65
10.779,-104.2,174.29,1,1.049,584.02,1,69,3,71,2,82,0,66,4,65
9.7558,-104.14,173.66,1,1.052,585.07,1,69,3,72,2,82,0,68,4,65
9.1865,-104.14,173.66,1,1.048,586.12,1,69,3,71,2,82,0,71,4,65
8.2507,-104.09,168.69,1,1.052,587.17,1,69,3,71,2,82,0,72,4,65
8.2545,-104.12,168.69,1,1.053,588.22,1,69,3,71,2,82,0,72,4,64
8.2507,-104.09,168.69,1,1.049,589.27,1,69,3,71,2,82,0,76,4,64
7.4483,-104.13,167.47,1,1.049,590.32,1,69,3,71,2,82,0,78,4,64
7.4519,-104.16,167.47,1,1.052,591.37,1,69,3,71,2,82,0,81,4,64
6.5479,-104.06,173.66,1,1.051,592.42,1,69,3,71,2,82,0,82,4,65
6.5306,-104.08,173.66,1,1.054,593.48,1,69,3,71,2,82,0,83,4,65
6.536,-104.07,173.66,1,1.049,594.53,1,69,3,71,2,82,0,80,4,67
5.3338,-104.04,173.66,1,1.05,595.58,1,69,3,72,2,82,0,78,4,65
5.3424,-104.06,173.66,1,1.05,596.63,1,69,3,71,2,82,0,77,4,65
3.2243,-104.06,168.69,1,1.052,597.68,1,68,3,71,2,82,0,77,4,65
3.2479,-104.07,168.69,1,1.049,598.73,1,68,3,71,2,82,0,77,4,65
3.2354,-104.07,168.69,1,1.048,599.77,1,68,3,71,2,82,0,77,4,65
3.2309,-104.06,168.69,1,1.054,600.83,1,69,3,71,2,82,0,76,4,65
3.2318,-104.07,168.69,1,1.058,601.89,1,69,3,71,2,82,0,79,4,65
1.2246,-104.04,168.69,1,1.043,602.93,1,69,3,71,2,82,0,81,4,65
0.28551,-104.03,173.66,1,1.053,603.98,1,69,3,71,2,82,0,77,4,65
0.25377,-103.99,168.69,1,1.049,605.03,1,69,3,72,2,82,0,77,4,66
0.2581,-104.03,168.69,1,1.048,606.08,1,69,3,72,2,82,0,76,4,65
0.25188,-104.02,168.69,1,1.05,607.13,1,69,3,71,2,82,0,76,4,65
0.2581,-104.03,173.66,1,1.053,608.18,1,69,3,71,2,82,0,73,4,65
-0.64617,-104,167.47,1,1.052,609.23,1,69,3,71,2,82,0,70,4,65
-1.8578,-104,168.69,1,1.048,610.28,1,69,3,71,2,82,0,69,4,65
-3.4899,-103.96,168.69,1,1.05,611.33,1,70,3,71,2,82,0,69,4,65
-4.1662,-103.99,168.69,1,1.058,612.39,1,70,3,71,2,82,0,68,4,65
-4.69,-104,167.47,1,1.052,613.44,1,70,3,71,2,82,0,68,4,65
-4.8774,-103.98,168.69,1,1.048,614.49,1,69,3,71,2,82,0,69,4,65
-4.8774,-103.98,168.69,1,1.049,615.54,1,69,3,72,2,82,0,69,4,66
-4.9229,-103.96,168.69,1,1.047,616.59,1,69,3,72,2,82,0,69,4,66
-4.9843,-103.99,168.69,1,1.054,617.64,1,69,3,71,2,82,0,69,4,65
-5.5815,-103.97,168.69,1,1.053,618.69,1,69,3,71,2,82,0,69,4,65
-5.5928,-103.95,168.69,1,1.04,619.73,1,69,3,71,2,82,0,70,4,65
-6.3976,-103.96,167.47,1,1.055,620.79,1,69,3,70,2,82,0,78,4,65
-7.7433,-103.94,167.47,1,1.054,621.84,1,70,3,71,2,82,0,84,4,65
-8.1056,-103.94,168.69,1,1.043,622.89,1,70,3,71,2,82,0,85,4,65
-8.0865,-103.95,174.29,1,1.052,623.94,1,69,3,71,2,82,0,85,4,65
-8.0717,-103.93,174.29,1,1.05,624.99,1,69,3,71,2,82,0,83,4,65
-9.201,-103.9,168.69,1,1.054,626.04,1,69,3,72,2,82,0,75,4,65
-9.6624,-103.9,173.66,1,1.05,627.09,1,69,3,72,2,82,0,75,4,65
-9.687,-103.93,167.47,1,1.053,628.14,1,69,3,71,2,82,0,72,4,65
-10.338,-103.92,167.47,1,1.047,629.19,1,69,3,71,2,82,0,70,4,65
-10.909,-103.9,167.47,1,1.05,630.24,1,69,3,71,2,82,0,70,4,65
-10.927,-103.88,167.47,1,1.055,631.3,1,69,3,71,2,82,0,70,4,65
-11.623,-103.88,167.47,1,1.041,632.34,1,69,3,71,2,82,0,69,4,65
-11.639,-103.89,167.47,1,1.058,633.4,1,69,3,71,2,82,0,69,4,65
-12.086,-103.88,173.66,1,1.048,634.44,1,69,3,71,2,82,0,68,4,65
-12.477,-103.91,174.29,1,1.053,635.5,1,69,3,71,2,82,0,68,4,65
-13.203,-103.88,168.69,1,1.053,636.55,1,69,3,72,2,82,0,68,4,66
-13.218,-103.89,174.29,1,1.051,637.6,1,69,3,71,2,82,0,68,4,66
-14.105,-103.84,167.47,1,1.047,638.65,1,69,3,70,2,82,0,68,4,65
-14.217,-103.85,167.47,1,1.055,639.7,1,69,3,70,2,82,0,68,4,65
-15.153,-103.82,174.29,1,1.047,640.75,1,69,3,70,2,82,0,68,4,65
-16.208,-103.81,167.47,1,1.054,641.8,1,69,3,70,2,82,0,68,4,65
-16.774,-103.8,167.47,1,1.049,642.85,1,70,3,70,2,82,0,68,4,65
-17.538,-103.8,174.29,1,1.053,643.91,1,70,3,70,2,82,0,68,4,65
-18.286,-103.77,174.29,1,1.042,644.95,1,69,3,70,2,82,0,68,4,65
-18.297,-103.76,174.29,1,1.058,646.01,1,69,3,70,2,81,0,70,4,66
-19.478,-103.76,174.29,1,1.045,647.05,1,69,3,71,2,81,0,70,4,65
-19.469,-103.74,174.29,1,1.056,648.11,1,69,3,71,2,81,0,70,4,65
-20.893,-103.7,174.29,1,1.054,649.16,1,69,3,71,2,81,0,70,4,65
-20.891,-103.7,174.29,1,1.048,650.21,1,69,3,71,2,81,0,70,4,65
-20.881,-103.67,174.29,1,1.039,651.25,1,69,3,71,2,81,0,70,4,65
-20.867,-103.7,174.29,2,1.062,652.31,1,71,3,71,2,81,0,70,4,65
-21.752,-103.73,174.29,1,1.049,653.36,1,70,3,71,2,81,0,70,4,65
-21.892,-103.73,173.66,1,1.051,654.41,1,70,3,71,2,81,0,70,4,65
-21.898,-103.65,173.66,1,1.042,655.45,1,70,3,71,2,81,0,70,4,65
-21.899,-103.67,173.66,1,1.06,656.51,1,70,3,71,2,81,0,70,4,66
-21.886,-103.67,173.66,1,1.034,657.55,1,69,3,72,2,81,0,70,4,66
-23.836,-103.72,173.66,1,1.06,658.61,1,69,3,72,2,82,0,70,4,65
-22.974,-103.69,174.29,1,1.054,659.66,1,69,3,72,2,82,0,70,4,65
-25.632,-103.63,173.66,2,1.034,660.69,1,69,3,72,2,82,0,69,4,65
-25.936,-103.62,174.29,1,1.06,661.75,1,69,3,72,2,82,0,69,4,65
-26.505,-103.6,174.29,1,1.042,662.8,1,69,3,71,2,82,0,69,4,65
-28.001,-103.65,174.29,1,1.064,663.86,1,69,3,71,2,82,0,69,4,65
-27.124,-103.6,174.29,1,1.039,664.9,1,69,3,71,2,82,0,69,4,65
-28.628,-103.61,174.29,1,1.056,665.95,1,69,3,71,2,82,0,69,4,65
-28.333,-103.54,174.29,1,1.069,667.02,1,69,3,71,2,82,0,70,4,65
-28.357,-103.52,174.29,1,1.039,668.06,1,69,3,72,2,82,0,70,4,65
-28.836,-103.49,173.66,2,1.054,669.12,1,69,3,72,2,82,0,70,4,65
-28.863,-103.53,173.66,1,1.033,670.15,1,69,3,72,2,82,0,70,4,65
-29.313,-103.48,167.47,1,1.066,671.22,1,69,3,72,2,82,0,70,4,65
-29.701,-103.49,168.69,2,1.058,672.27,1,69,3,71,2,82,0,70,4,65
-30.85,-103.52,167.47,1,1.03,673.3,1,69,3,71,2,82,0,70,4,65
-30.241,-103.48,168.69,1,1.065,674.37,1,69,3,71,2,82,0,70,4,64
-30.247,-103.48,168.69,1,1.036,675.4,1,69,3,71,2,82,0,70,4,64
-30.229,-103.47,168.69,1,1.057,676.46,1,69,3,71,2,82,0,70,4,64
-30.232,-103.49,168.69,1,1.06,677.52,1,69,3,71,2,82,0,72,4,66
-30.815,-103.46,168.69,2,1.031,678.55,1,69,3,71,2,82,0,72,4,66
-31.068,-103.41,167.47,1,1.063,679.62,1,69,3,71,2,82,0,72,4,66
-31.084,-103.42,167.47,1,1.048,680.66,1,69,3,71,2,82,0,72,4,65
-31.457,-103.45,168.69,1,1.058,681.72,1,69,3,71,2,82,0,72,4,65
-31.439,-103.45,168.69,1,1.039,682.76,1,69,3,71,2,82,0,72,4,65
-31.459,-103.43,168.69,1,1.046,683.81,1,69,3,71,2,82,0,72,4,65
-31.462,-103.45,168.69,1,1.06,684.87,1,69,3,71,2,82,0,72,4,65
-32.334,-103.41,167.47,1,1.056,685.92,1,69,3,71,2,82,0,72,4,65
-32.327,-103.39,167.47,2,1.036,686.96,1,69,3,71,2,82,0,72,4,65
-33.054,-103.4,167.47,2,1.058,688.02,1,69,3,73,2,82,0,73,4,65
-33.057,-103.43,167.47,1,1.047,689.06,1,69,3,72,2,82,0,74,4,65
-33.589,-103.4,167.47,2,1.06,690.12,1,69,3,72,2,82,0,74,4,65
-35.146,-103.48,167.47,1,1.055,691.18,1,69,3,72,2,82,0,74,4,65
-35.141,-103.49,167.47,1,1.042,692.22,1,69,3,72,2,82,0,74,4,65
-34.993,-103.39,167.47,2,1.04,693.26,1,69,3,72,2,82,0,74,4,65
-34.984,-103.39,167.47,1,1.056,694.32,1,70,3,72,2,82,0,74,4,65
-36.281,-103.5,168.69,1,1.056,695.37,1,70,3,72,2,82,0,74,4,65
-35.41,-103.42,168.69,1,1.039,696.41,1,69,3,72,2,82,0,74,4,65
-36.271,-103.48,168.69,1,1.064,697.48,1,69,3,72,2,82,0,73,4,65
-35.848,-103.45,168.69,1,1.039,698.51,1,69,3,72,2,83,0,73,4,65
-37.017,-103.5,167.47,1,1.063,699.58,1,69,3,72,2,83,0,73,4,65
-36.928,-103.43,173.66,1,1.046,700.62,1,69,3,72,2,83,0,72,4,65
-38.146,-103.4,167.47,1,1.059,701.68,1,69,3,72,2,83,0,71,4,65
-38.279,-103.4,167.47,2,1.039,702.72,1,69,3,72,2,83,0,70,4,65
-40.291,-103.47,167.47,1,1.057,703.78,1,69,3,72,2,83,0,70,4,65
-39.566,-103.41,167.47,1,1.041,704.82,1,69,3,72,2,83,0,70,4,65
-39.588,-103.41,168.69,1,1.056,705.88,1,69,3,72,2,83,0,69,4,64
-40.676,-103.37,167.47,1,1.057,706.93,1,69,3,72,2,83,0,69,4,64
-40.693,-103.36,167.47,1,1.036,707.97,1,69,3,72,2,83,0,69,4,64
-41.895,-103.37,167.47,1,1.05,709.02,1,69,3,72,2,83,0,69,4,65
-41.891,-103.36,168.69,1,1.059,710.08,1,69,3,72,2,83,0,69,4,65
-43.256,-103.43,174.29,2,1.056,711.13,1,69,3,72,2,83,0,69,4,65
-44.64,-103.46,167.47,1,1.047,712.18,1,69,3,72,2,83,0,69,4,65
-44.675,-103.45,173.66,1,1.048,713.23,1,69,3,72,2,83,0,69,4,65
-45.081,-103.37,167.47,2,1.056,714.28,1,69,3,72,2,83,0,69,4,65
-46.525,-103.44,167.47,1,1.038,715.32,1,70,3,72,2,83,0,69,4,65
-46.518,-103.45,167.47,2,1.058,716.38,1,70,3,72,2,83,0,69,4,65
-45.717,-103.36,167.47,1,1.045,717.43,1,70,3,72,2,83,0,69,4,65
-47.531,-103.47,174.29,1,1.06,718.49,1,70,3,72,2,83,0,69,4,66
-47.506,-103.49,174.29,1,1.038,719.52,1,70,3,72,2,83,0,71,4,65
-47.874,-103.41,168.69,1,1.063,720.59,1,70,3,72,2,83,0,71,4,65
-47.908,-103.39,168.69,1,1.036,721.62,1,70,3,72,2,83,0,70,4,65
-49.014,-103.36,173.66,1,1.058,722.68,1,70,3,72,2,83,0,70,4,65
-49.795,-103.43,167.47,1,1.059,723.74,1,69,3,72,2,83,0,70,4,65
-50.104,-103.34,168.69,2,1.048,724.79,1,70,3,72,2,82,0,70,4,64
-50.09,-103.34,174.29,2,1.039,725.83,1,70,3,72,2,83,0,69,4,64
-51.384,-103.34,168.69,2,1.056,726.88,1,69,3,72,2,82,0,68,4,64
-51.383,-103.34,174.29,1,1.055,727.94,1,69,3,72,2,82,0,68,4,64
-52.221,-103.32,174.29,2,1.039,728.98,1,69,3,72,2,82,0,68,4,65
-52.234,-103.28,168.69,2,1.06,730.04,1,69,3,72,2,82,0,68,4,65
-54.287,-103.34,174.29,1,1.042,731.08,1,69,3,72,2,82,0,68,4,65
-54.295,-103.34,174.29,2,1.059,732.14,1,69,3,72,2,82,0,67,4,65
-54.983,-103.31,168.69,2,1.04,733.18,1,70,3,72,2,82,0,67,4,65
-54.945,-103.3,168.69,1,1.058,734.24,1,69,3,71,2,82,0,67,4,65
-55.65,-103.28,174.29,2,1.06,735.3,1,71,3,71,2,82,0,67,4,65
-55.241,-103.27,167.47,1,1.037,736.33,1,70,3,71,2,82,0,67,4,65
-57.694,-103.3,174.29,1,1.049,737.38,1,70,3,71,2,82,0,68,4,64
-57.723,-103.31,174.29,1,1.065,738.45,1,70,3,71,2,82,0,68,4,64
-58.089,-103.2,174.29,1,1.04,739.49,1,69,3,71,2,82,0,68,4,65
-60.117,-103.26,174.29,2,1.061,740.55,1,68,3,71,2,82,0,71,4,65
-60.15,-103.26,174.29,2,1.036,741.58,1,68,3,71,2,82,0,72,4,65
-61.256,-103.21,173.66,2,1.065,742.65,1,68,3,71,2,82,0,72,4,65
-61.267,-103.21,173.66,2,1.035,743.68,1,68,3,71,2,82,0,72,4,65
-61.636,-103.17,173.66,1,1.057,744.74,1,68,3,71,2,82,0,73,4,65
-62.362,-103.22,173.66,1,1.057,745.8,1,69,3,71,2,82,0,73,4,65
-62.361,-103.22,173.66,2,1.036,746.83,1,69,3,71,2,82,0,73,4,65
-63.981,-103.12,168.69,2,1.059,747.89,1,69,3,71,2,82,0,73,4,65
-63.971,-103.12,168.69,2,1.051,748.94,1,69,3,71,2,82,0,73,4,65
-63.972,-103.11,168.69,2,1.044,749.99,1,68,3,72,2,82,0,73,4,65
-63.96,-103.13,168.69,2,1.058,751.05,1,68,3,72,2,82,0,74,4,65
-63.947,-103.1,168.69,2,1.061,752.11,1,68,3,72,2,82,0,74,4,65
-63.975,-103.14,168.69,2,1.035,753.14,1,68,3,72,2,82,0,73,4,64
-63.953,-103.11,168.69,2,1.062,754.2,1,68,3,72,2,82,0,73,4,64
-64.032,-103.13,168.69,1,1.036,755.24,1,68,3,72,2,82,0,73,4,64
-63.869,-103.05,168.69,1,1.056,756.3,1,68,3,72,2,82,0,73,4,64
-64.418,-103.09,174.29,2,1.044,757.34,1,68,3,71,2,82,0,73,4,64
-64.431,-103.1,174.29,1,1.063,758.4,1,68,3,71,2,82,0,73,4,64
-64.413,-103.07,174.29,1,1.04,759.44,1,68,3,71,2,82,0,72,4,64
-64.793,-103.07,173.66,2,1.044,760.49,1,68,3,71,2,82,0,71,4,66
-66.86,-103.05,167.47,3,1.061,761.55,1,68,3,71,2,82,0,70,4,66
-67.852,-102.98,174.29,1,1.063,762.61,1,68,3,71,2,82,0,70,4,65
-68.335,-103.06,168.69,1,1.037,763.65,1,68,3,71,2,82,0,69,4,65
-68.694,-102.99,168.69,2,1.043,764.69,1,68,3,71,2,82,0,69,4,65
-68.711,-103,167.47,2,1.064,765.75,1,68,3,71,2,82,0,69,4,65
-70.949,-103.07,168.69,1,1.038,766.79,1,69,3,71,2,82,0,69,4,65
-70.941,-103.05,174.29,1,1.061,767.85,1,69,3,71,2,82,0,69,4,65
-70.944,-103.06,174.29,1,1.061,768.91,1,68,3,71,2,82,0,69,4,65
-70.313,-102.96,174.29,1,1.029,769.94,1,68,3,71,2,82,0,69,4,65
-70.931,-103.06,174.29,1,1.063,771.01,1,68,3,73,2,82,0,71,4,65
-74.582,-103.09,174.29,2,1.038,772.04,1,69,3,72,2,82,0,73,4,65
-75.242,-103.17,174.29,2,1.072,773.12,1,69,3,72,2,82,0,73,4,65
-76.614,-103.18,174.29,2,1.029,774.15,1,69,3,72,2,82,0,73,4,65
-77.741,-103.18,174.29,1,1.048,775.19,1,69,3,72,2,82,0,72,4,65
-79.032,-103.19,174.29,1,1.059,776.25,1,69,3,72,2,82,0,72,4,65
-78.493,-103.12,174.29,1,1.06,777.31,1,71,3,72,2,82,0,71,4,65
-79.26,-103.13,173.66,1,1.044,778.36,1,71,3,72,2,82,0,71,4,65
-79.629,-103.12,174.29,2,1.045,779.4,1,71,3,72,2,82,0,71,4,65
-80.819,-103.14,174.29,1,1.056,780.46,1,71,3,71,2,82,0,70,4,66
-80.838,-103.12,174.29,1,1.043,781.5,1,70,3,72,2,82,0,70,4,65
